"","ModelID","ID","GSM1169222","GSM1169223","GSM1169224","GSM1169225","GSM1169226","GSM1169227","GSM1169228","GSM1169229","GSM1169230","GSM1169231","GSM1169232","GSM1169233","GSM1169234","GSM1169235","GSM1169236","GSM1169237"
"104","'PCCGCIGL_06308'","Skluy_25.3.18:18",-0.561000913,-0.224335133,-0.318001228,-0.210081035,0.004549865,-0.004058492,-0.186810188,-0.344942373,0.152406153,-0.092775718,-0.051422664,-0.031925456,-0.109733694,-0.045780661,-0.151287282,0.076426444
"105","'PCCGCIGL_02168'","Skluy_82.3.2:2",0.399873792,0.156074364,0.124354361,0.029390611,0.242811428,0.03504588,0.1025061,0.155937002,-0.158560277,-0.565703341,-0.372554904,-0.398676665,-0.418513974,-0.610213438,-0.727281675,-0.355729163
"106","'PCCGCIGL_00481'","Skluy_67.3.17:17",0.118483071,0.220486467,0.097283969,0.181159206,-0.015380804,0.123660263,0.153565527,0.013300854,0.216331648,0.322418056,0.368490043,0.267226134,-0.085964593,0.207352469,0.024047284,0.076337634
"107","'PCCGCIGL_06376'","Skluy_102.2.7:7",-0.367816364,-0.289099337,-0.291643995,-0.054118761,-0.147237126,-0.71810873,-0.112058801,-0.216912176,0.851777111,0.807549013,0.851186956,0.824695185,0.311266188,0.400903926,0.160164498,0.068930096
"108","'PCCGCIGL_04754'","Skluy_2.1.9:9",-0.153860313,-0.05127401,0.321483942,0.252466443,0.003250708,0.130804579,0.059494934,0.005498371,0.647015806,0.591376293,0.313446703,0.500443066,0.168435499,0.263242995,0.177684713,0.153522855
"109","'PCCGCIGL_02146'","Skluy_82.1.7:7",-0.095287733,-0.134239716,0.112653053,-0.117710538,-0.084570607,-0.134803544,-0.002388253,-0.04560466,-0.046744623,-0.258470944,-0.036324908,-0.097285862,0.087855413,-0.103807878,0.115595253,-0.02318682
"110","'PCCGCIGL_07616'","Skluy_57.1.1:1",0.204066769,0.115230033,0.086886534,0.159951857,0.017511823,-0.052553926,-0.113615406,-0.025920131,0.515339867,0.448521799,0.455107989,0.41112514,0.331338164,0.317946461,0.400528551,0.204143993
"111","'PCCGCIGL_07079'","Skluy_0.1.40:40",0.185201355,0.164734396,0.329766252,0.261670011,0.438962167,0.400504938,0.45825109,0.275424682,-0.094758748,-0.043706584,-0.082207266,-0.132290898,-0.14120371,-0.07332098,0.184678399,-0.110144072
"112","'PCCGCIGL_01329'","Skluy_61.2.10:10",0.49764587,0.652209051,0.493446073,0.352796672,0.577758166,0.828092642,0.743725973,0.817629008,0.313604166,0.487241068,0.593620162,0.456802608,0.193769943,0.196739239,0.041973454,0.18148535
"113","'PCCGCIGL_03254'","Skluy_0.4.45:45",-0.576262206,-0.552899719,-0.566979849,-0.566808816,-0.14179844,-0.403572719,-0.274720139,-0.199737601,0.008811697,-0.073990039,-0.111331441,-0.137336281,-0.308828411,-0.241353305,-0.1219048,-0.27606657
"114","'PCCGCIGL_03254'","Skluy_15.3.8:8",-1.073656813,-0.999393561,-1.247076619,-1.614975798,-0.864918094,-0.985354754,-0.796692089,-0.875307746,-1.477007849,-2.162589152,-1.886456956,-1.580776393,0.215590814,-0.477208366,-0.116584989,-0.018174062
"115","'PCCGCIGL_02012'","Skluy_19.6.7:7",-1.112372432,-1.287106457,-1.517925806,-1.72288408,0.111795314,-0.179963467,0.06980788,-0.339519941,-1.52065164,-2.410364491,-1.952570011,-2.069120159,-0.261677349,-0.884318646,-0.511771485,-0.294277321
"116","'PCCGCIGL_02159'","Skluy_82.2.7:7",-0.389461987,-0.842147331,-0.987224817,-1.228399814,-0.605232753,-0.950843686,-0.778657832,-0.671681951,0.25819315,-0.58714576,-0.26019678,-0.232190194,-0.337667392,-0.83248098,-0.556655736,-0.661180391
"117","'PCCGCIGL_07299'","Skluy_36.1.22:22",-0.202570264,-0.395392972,-0.305851013,-0.582886051,-0.440277208,-0.417507361,-0.462917994,-0.543448666,-0.885925046,-1.137065996,-0.946267001,-0.916865138,0.947395531,0.417341631,0.338401637,0.690416417
"118","'PCCGCIGL_03394'","Skluy_5.2.38:38",0.091181981,-0.185893028,-0.228478212,-0.079502843,-0.229502586,-0.441524114,-0.343519958,-0.363711812,0.061146179,-0.078737554,0.139773383,0.050288091,0.348917254,0.22442252,0.110300601,0.062976963
"119","'PCCGCIGL_02369'","Skluy_112.3.9:9",0.176793594,-0.298501907,-0.209358125,-0.311411662,-0.80255387,-0.380956076,-0.482906802,-0.294067501,0.272040581,0.180218971,-0.063691989,0.646273828,0.291246778,-0.060013895,-0.034492381,0.000731805
"120","'PCCGCIGL_02369'","Skluy_581.1.1:1",NA,NA,NA,NA,0.300405682,NA,NA,NA,NA,NA,NA,-0.178317199,NA,NA,NA,NA
"121","'PCCGCIGL_04892'","Skluy_26.1.28:28",0.274607014,0.53275955,0.484253723,0.320552353,0.679771517,0.847946209,0.829212447,0.713842429,0.774877804,0.749109766,0.845462731,0.830833986,0.019367301,0.083390251,0.146340692,0.025591719
"122","'PCCGCIGL_04970'","Skluy_9.2.8:8",-0.004684441,0.223431235,0.093564481,-0.084795038,-0.148868487,-0.061356685,-0.115948854,-0.13678445,-0.165952982,-0.123334261,-0.372001223,-0.171795935,0.147263412,0.205668632,0.083643216,0.165582158
"123","'PCCGCIGL_03893'","Skluy_170.2.2:2",0.139166829,0.119434016,0.012813029,-0.096689642,0.03589199,0.132448444,0.136928722,0.111621779,0.951797452,0.89560503,1.026001845,0.846611105,0.047677703,0.249551715,-0.112160119,0.00248004
"124","'PCCGCIGL_02636'","Skluy_122.1.7:7",-0.266121656,-0.17013626,-0.058891093,-0.287503582,-0.040749648,-0.166099979,0.029420172,-0.16019147,-0.460996599,-0.848487948,-0.53968606,-0.485510696,0.025793699,0.01959507,-0.104282557,0.233065293
"125","'PCCGCIGL_05528'","Skluy_8.3.40:40",-0.880512113,-0.822780564,-0.981949308,-0.906734396,-0.746070198,-0.899826422,-0.898194741,-0.895538847,-0.486555595,-0.564943172,-0.842580983,-0.652767366,0.164760759,-0.31597827,0.01010036,0.041391936
"126","'PCCGCIGL_02156'","Skluy_82.2.5:5",-0.502900731,-0.603725322,-0.751650187,-0.856144272,-0.060066475,-0.310594724,-0.29054457,-0.257531723,-0.507021233,-1.265423625,-1.190633489,-0.994272661,-0.289357569,-0.784055445,-0.454935673,-0.230450341
"127","'PCCGCIGL_00501'","Skluy_67.3.5:5",0.202733233,0.319644558,0.400758486,0.315236402,0.351718923,0.38020383,0.361678565,0.429293926,-1.015751899,-0.730241548,-0.961080418,-0.96218596,-0.045521105,-0.121080554,0.110832868,0.044966087
"128","'PCCGCIGL_06352'","Skluy_130.1.1:1",-1.037766487,-0.752751285,-0.476773458,-0.707458118,-0.734827057,-0.683019371,-0.733634533,-0.626639747,-1.743866855,-1.90336422,-1.823192598,-1.905870476,0.263253032,0.548388631,0.279586573,0.569439491
"129","'PCCGCIGL_05837'","Skluy_63.1.3:3",-0.323075486,-0.225750167,-0.10977851,-0.244737633,-0.016969413,-0.030381013,-0.286882693,-0.253279094,-1.809402049,-2.040845395,-1.780713152,-1.639146069,-0.130532156,-0.072409559,-0.084913633,0.173324771
"130","'PCCGCIGL_06918'","Skluy_32.2.17:17",0.158932809,0.047708044,0.207986325,0.206086139,-0.058246896,-0.071823748,0.088540331,-0.159732036,0.590038259,0.331145281,0.453511711,0.577643351,-0.265448782,0.010526688,-0.120813697,-0.282670482
"131","'PCCGCIGL_01689'","Skluy_156.1.8:8",-0.75297476,-0.837600694,-1.376879195,-1.74413497,-1.30644653,-1.473335639,-1.326258561,-1.351650082,-0.896854883,-1.657570881,-1.567035891,-1.660798712,-0.184361161,-1.351740585,-1.281735373,-0.764608075
"132","'PCCGCIGL_05359'","Skluy_7.3.10:10",0.553787221,0.593757001,0.48278798,0.68483229,0.623478804,0.555072152,0.648571387,0.783130061,0.342495114,0.673651001,0.481720203,0.548946915,-0.853290396,-0.798259328,-0.754924172,-0.470942414
"133","'PCCGCIGL_05908'","Skluy_23.2.16:16",0.27356731,-0.073860563,0.076157755,-0.018826364,-0.321851122,-0.252615321,-0.202615507,-0.050363222,1.482494411,1.299046609,1.378167005,1.388024466,-0.528006754,-0.747209346,-0.636895526,-0.942550737
"134","'PCCGCIGL_05669'","Skluy_62.1.1:1",-0.312347279,-0.381030915,-0.29325052,-0.346155439,-0.378158181,-0.576128054,-0.606734197,-0.513624583,-0.914609801,-1.396178372,-1.314447784,-1.309156218,0.075308149,-0.203894482,-0.360901264,-0.083540408
"135","'PCCGCIGL_04700'","Skluy_2.6.10:10",-0.27516892,-0.301386198,-0.232793347,-0.209096432,-0.365105404,-0.211121247,-0.187475225,-0.351659699,0.644961666,0.316956996,0.488430216,0.60096433,-0.144992768,-0.235358045,-0.191845143,-0.165947431
"136","'PCCGCIGL_03046'","Skluy_47.1.15:15",0.20733625,0.06360762,0.040595087,0.145630428,0.225915277,0.164062456,0.27853482,0.248578519,-0.13584256,-0.127781605,-0.037375813,-0.181280504,-0.226702932,-0.029482493,-0.434392665,-0.203123891
"137","'PCCGCIGL_00650'","Skluy_31.3.3:3",0.763370922,0.770124504,0.86459767,0.788657578,0.53991501,0.360034219,0.371859846,0.429805149,0.426192322,0.438347089,0.371623797,0.373054719,-0.370791333,0.071987159,-0.329494156,-0.325510863
"138","'PCCGCIGL_02608'","Skluy_116.1.10:10",-0.461824708,-0.41419969,-0.550615339,-0.519528242,-0.207394602,-0.383748289,-0.413011122,-0.416632385,-1.455842765,-1.70598785,-1.945196319,-1.967371098,-0.44316124,-0.549524568,-0.546534814,-0.39640801
"139","'PCCGCIGL_00022'","Skluy_89.2.9:9",-0.272399219,-0.092143361,-0.059187014,-0.07382221,0.032487328,0.187222704,0.10887069,0.149255256,-0.609903997,-0.671397779,-0.563974268,-0.588032953,-0.504275769,-0.072002271,-0.248216856,-0.035562863
"140","'PCCGCIGL_00285'","Skluy_107.2.12:12",0.72923344,1.041941597,1.177336304,1.031649635,1.113617778,0.939034385,1.14026172,1.235673657,0.490630251,0.640275088,0.558021598,0.60666683,-0.471740966,-0.142233961,-0.362098003,-0.410490921
"141","'PCCGCIGL_00576'","Skluy_158.2.3:3",-0.583184784,-0.601379607,-0.70558209,-0.59890291,-0.70090131,-0.701603967,-0.43584018,-0.570924239,-0.35472237,-0.16634985,-0.199929912,0.155604885,0.147515194,-0.065938448,-0.130337238,-0.253049413
"142","'PCCGCIGL_00576'","Skluy_105.1.1:1",-0.814908797,-0.954081661,-0.749374145,-0.962988285,-0.882472671,-0.765784128,-0.853214139,-1.04459067,-0.517997964,-0.656220472,-0.822412195,0.456140769,-0.325809875,-0.351891476,-0.737581194,-0.64158106
"143","'PCCGCIGL_02383'","Skluy_175.2.1:1",0.034819783,0.047763042,0.078524094,0.294167925,-0.027970452,-0.035518033,-0.09431434,-0.023930443,-1.098663515,-1.241871078,-1.074481921,-1.082389343,-0.276118411,-0.10743636,-0.291873486,-0.285797817
"144","'PCCGCIGL_02383'","Skluy_147.1.1:1",0.298904317,0.467755658,0.502885242,0.453987043,0.067573057,0.498474869,0.231118064,0.419417239,-0.738424842,-0.964803381,-0.832033289,-0.630665371,-0.343341104,0.140067664,-0.131400347,-0.025311793
"145","'PCCGCIGL_08238'","Skluy_83.1.2:2",0.977156681,0.992241086,0.754346242,1.027867619,0.776336329,0.440830662,0.732773418,0.809606085,0.430693625,0.259535488,0.559856986,0.53117312,0.084484178,0.336089782,0.202288335,0.197822521
"146","'PCCGCIGL_05660'","Skluy_96.1.5:5",0.239892479,0.376831225,0.284605577,0.122283832,0.111829245,0.135581599,0.236071435,0.062153493,0.361399961,0.258126482,0.319139836,0.257955337,-0.033054593,0.043024283,-0.017771289,0.077469019
"147","'PCCGCIGL_02294'","Skluy_72.2.14:14",-0.240536642,-0.333984355,-0.481718953,-0.568899741,-0.163696305,-0.247566062,-0.097717811,-0.275328411,-0.341612705,-0.405351204,-0.372750292,-0.274086784,-0.068419615,0.039429989,-0.124245927,-0.454982029
"148","'PCCGCIGL_02624'","Skluy_122.1.16:16",0.995036174,1.071100643,1.228170234,1.032289276,1.17288023,0.993452918,0.862870725,0.897521988,0.740094028,0.515856506,0.670307211,0.775224368,0.167088832,0.570525659,0.415997631,0.483928724
"149","'PCCGCIGL_06258'","Skluy_131.1.9:9",-0.062330219,-0.115166071,0.127408346,-0.291201677,-0.411673031,-0.578450749,-0.254299746,-0.475310719,0.174713906,-0.024767511,0.212325363,0.011685678,0.200631086,0.192693616,0.18138422,0.049150149
"150","'PCCGCIGL_07860'","Skluy_17.2.18:18",-0.0245081,-0.125218037,-0.045403474,-0.140704052,0.092173852,0.167973686,0.013872433,0.047122452,0.125976931,0.36046061,0.310597063,0.133083434,-0.09713545,0.180623935,0.019449635,0.183204915
"151","'PCCGCIGL_05396'","Skluy_7.3.40:40",-0.073351996,-0.109879595,0.082588209,0.086151782,0.054215262,-0.056633862,-0.014492182,-0.012392264,-1.131580391,-1.235176016,-1.462301198,-1.431104592,0.311980641,0.468660127,0.534685508,0.661200436
"152","'PCCGCIGL_01123'","Skluy_13.3.11:11",-0.55168406,-0.534774766,-0.72928763,-0.427717544,-1.033800675,-1.036587757,-0.997273348,-0.985518669,-0.019064507,-0.021013777,0.102401994,0.163939265,-0.209036993,-0.095837658,-0.262458797,-0.337245067
"153","'PCCGCIGL_05374'","Skluy_7.3.24:24",0.272332421,0.380319482,0.326831357,0.240531604,0.216096001,0.23447314,0.218842953,0.291016316,0.44356265,0.081966659,0.295638678,0.490101572,-0.519755586,-0.157201932,-0.486946305,-0.225741343
"154","'PCCGCIGL_02655'","Skluy_60.1.7:7",0.228627638,0.155840502,0.11699001,0.232364188,0.117805497,0.202425605,-0.038374519,0.058841368,0.312175177,0.637791431,0.558921484,0.557299617,-0.551761619,-0.42482719,-0.409675356,-0.48756123
"155","'PCCGCIGL_05059'","Skluy_9.6.42:42",0.139672392,-0.09477023,-0.316522262,-0.20711962,-0.096948126,-0.027268354,-0.13662844,-0.152290272,-0.33857286,-0.060967491,-0.040277277,-0.158302684,0.474246585,0.030418686,0.52365443,0.278800468
"156","'PCCGCIGL_08152'","Skluy_11.3.4:4",0.429610899,0.456840218,0.481909439,0.434546455,0.291635244,0.28384873,0.269989835,0.264534254,0.544602535,0.696429157,0.747933843,0.752831056,0.004342506,0.210265177,0.158898551,0.02316568
"157","'PCCGCIGL_04950'","Skluy_9.1.5:5",0.933608804,1.310801143,0.85555264,0.851740775,0.863958366,0.978585037,0.46119926,0.407711192,0.348173125,0.20902254,0.05733885,0.50453446,-0.241483712,0.247653221,-0.038994945,-0.200938467
"158","'PCCGCIGL_07777'","Skluy_43.1.6:6",0.285489852,0.137496398,0.189917459,0.487696898,0.216535038,0.096724481,0.376523422,0.297617634,0.446867024,0.515588425,0.654642952,0.599349911,0.225331075,0.210789284,0.123808142,0.178195577
"159","'PCCGCIGL_07345'","Skluy_36.1.5:5",5.210285588,5.441869803,5.186947798,5.31845581,1.590209772,1.591011518,1.506849594,1.516980488,4.32039829,4.332503664,4.357504801,4.113935726,-0.449025556,-0.363371624,-0.813003489,-0.319392938
"160","'PCCGCIGL_05775'","Skluy_148.1.11:11",-1.447283418,-1.250877915,-1.350134645,-1.176147991,-1.017167408,-1.149669181,-1.087498836,-1.078787608,-0.342753354,-0.580606375,-0.516920518,-0.435925825,-0.108375973,-0.227688757,0.038987609,0.059453114
"161","'PCCGCIGL_04436'","Skluy_45.3.22:22",0.008918156,0.092417429,-0.05111869,0.553045506,-0.14732878,-0.141250083,0.082239401,-0.079927074,0.644810863,0.299323443,0.498477188,0.997137348,0.114377915,0.5695779,0.201845705,0.078143537
"162","'PCCGCIGL_04254'","Skluy_1.2.30:30",0.739530628,0.671774738,0.873473426,0.691349898,0.527034717,0.70354274,0.446237648,0.544259691,-0.521598568,-0.39333684,-0.333287911,-0.41403766,0.010441663,-0.376930787,-0.019739723,-0.054923489
"163","'PCCGCIGL_05036'","Skluy_9.6.28:28",1.252712071,1.033050226,1.260173964,1.04996553,0.930757605,0.918629158,1.061552809,1.133543452,0.436647499,0.373436433,0.617572798,0.557999391,0.07315923,0.280617305,0.041350555,0.032689192
"164","'PCCGCIGL_07634'","Skluy_57.1.13:13",-0.564653644,-0.692581734,-0.637171684,-0.440804286,-0.857514823,-0.814765407,-0.8118598,-0.8503043,-0.191112644,-0.385012322,-0.358587644,-0.385784535,-1.062817288,-1.05673233,-1.141071584,-1.253100788
"165","'PCCGCIGL_04985'","Skluy_9.5.6:6",-0.273320964,-0.26494344,-0.04870892,-0.322568992,-0.032095154,-0.178164604,0.077347989,-0.216013718,-0.068023533,-0.238588359,0.094690786,-0.166031658,-0.233971956,-0.220155753,0.028867859,-0.175121949
"166","'PCCGCIGL_06090'","Skluy_22.1.37:37",0.285034573,0.125548049,0.123033366,0.011412068,-0.03277809,0.026302045,0.092777519,-0.013638669,0.45355696,0.520339833,0.52140312,0.439680096,-0.360306467,-0.313830006,-0.501797502,-0.164046011
"167","'PCCGCIGL_04968'","Skluy_9.2.6:6",0.192426784,0.072683278,0.32404433,0.273494348,-0.146300799,-0.105417968,-0.160009473,0.06827166,0.951828285,0.571337672,1.036030846,0.81321328,0.006682739,-0.38705952,0.025287523,-0.029476711
"168","'PCCGCIGL_01456'","Skluy_30.1.1:1",1.604494934,1.799562883,1.798914961,1.807070252,1.466960595,1.592202647,1.421196399,1.400300466,0.977919344,0.811062486,0.838751646,0.774499881,-0.438546956,0.137650821,-0.000225941,0.030291475
"169","'PCCGCIGL_04421'","Skluy_45.3.11:11",-3.419946949,-3.707436014,-3.089409672,-0.675396632,-4.076098151,-2.253665905,-3.660851717,-3.303596169,-3.300687788,-2.680688828,-2.937042462,-2.550232311,-2.861080202,-4.019238789,-3.899188042,-3.42765653
"170","'PCCGCIGL_06006'","Skluy_68.1.10:10",0.082515066,0.085885212,0.240204525,0.128397083,0.121194775,-0.028425469,0.155886441,-0.056223133,0.228665678,0.220321933,0.345563563,0.236492624,0.014875694,0.016391809,-0.182440158,-0.180160034
"171","'PCCGCIGL_01041'","Skluy_70.2.3:3",0.012236879,-0.050092609,-0.101544281,-0.373972306,0.116820983,-0.050190893,-0.050843734,-0.057724701,-0.307962816,-0.419132399,-0.408285226,-0.295941659,0.166007597,-0.157828619,-0.359949912,-0.20363959
"172","'PCCGCIGL_03111'","Skluy_55.2.13:13",-0.029628403,-0.050475625,-0.045294722,-0.012289783,0.023977197,-0.016024934,0.066713032,0.106669594,-0.354979643,-0.488468954,-0.491751568,-0.673853814,-0.102909853,0.024853909,-0.148704602,-0.181144528
"173","'PCCGCIGL_03111'","Skluy_278.2.1:1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","'PCCGCIGL_02619'","Skluy_116.1.2:2",0.197239447,0.010661873,0.174867843,-0.174688428,0.247388786,0.445030214,0.282507849,0.320914781,-0.230133278,-0.040577342,0.180201449,-0.389350741,0.307891813,0.313908473,0.119371903,0.185242663
"175","'PCCGCIGL_03061'","Skluy_47.1.3:3",0.213112387,0.12594851,0.286152711,0.191229237,0.116670219,0.269773394,0.193204695,0.282449286,-0.138931655,-0.186115504,-0.252969861,-0.337447729,-0.266758245,-0.317597473,-0.224043244,-0.202052392
"176","'PCCGCIGL_04510'","Skluy_27.1.11:11",0.146859791,0.284148899,0.318679925,0.293214647,0.158021844,0.415706757,0.318027424,0.396408612,-0.013382927,-0.061827718,-0.12096704,-0.039374157,-0.090222925,-0.044112252,0.038878939,0.019798562
"177","'PCCGCIGL_07674'","Skluy_100.1.5:5",0.335619948,0.182359238,0.252479082,0.262907547,0.217163251,0.349201669,0.400672006,0.334438381,0.126047211,0.376601252,0.350380596,0.122577906,0.416703221,0.13888656,0.080797398,0.259616446
"178","'PCCGCIGL_06047'","Skluy_22.1.8:8",0.352138765,0.395902885,0.446621879,0.464100297,0.433681653,0.543653667,0.528021497,0.548889387,-0.355496256,-0.381269018,-0.317368096,-0.36393828,0.056675747,0.015845024,-0.061467574,-0.052530961
"179","'PCCGCIGL_03536'","Skluy_18.2.10:10",0.103534301,0.404158752,0.423402571,0.449348417,0.114843143,0.410160805,0.075653513,0.232089767,0.171145382,0.125948374,0.050227776,-0.012180161,-0.283519566,-0.110710757,0.057179557,-0.045677465
"180","'PCCGCIGL_04055'","Skluy_4.2.6:6",-0.843778774,-0.927665908,-0.842777149,-0.880324568,-1.339718219,-1.238438632,-1.246164348,-1.422989917,-0.956623718,-0.99527662,-1.126397976,-0.942074337,-1.292119468,-1.328793117,-1.336379311,-1.35039515
"181","'PCCGCIGL_07018'","Skluy_76.1.9:9",0.356572469,0.212610056,0.278738519,0.109978651,0.291494651,0.406626968,0.468244841,0.406324967,-0.238493941,-0.207628091,-0.123895594,-0.132648161,-0.184743648,-0.204379424,-0.217212378,-0.075461417
"182","'PCCGCIGL_00588'","Skluy_105.1.9:9",-0.740274216,-0.812637922,-1.077100739,-1.181310248,-0.538073883,-0.552068086,-0.564305722,-0.585269029,-1.546668857,-2.18368893,-1.994839317,-2.030865097,-1.756106912,-2.281339224,-2.089952435,-2.136047643
"183","'PCCGCIGL_04490'","Skluy_79.1.6:6",-0.360161998,-0.615687672,-0.616289889,0.106437126,-1.833592808,-1.544223159,-1.307796943,-0.724594396,0.465256316,0.385300108,0.345046315,0.54623059,-2.18734176,-1.184658841,-2.142035957,-1.951977912
"184","'PCCGCIGL_02689'","Skluy_60.1.20:20",0.431044356,0.634304324,0.656382234,0.406112876,0.385374647,0.50784256,0.467821714,0.442468231,-0.222327033,-0.239022619,0.111416362,-0.157547434,0.175735979,0.281788316,0.150460944,0.174034379
"185","'PCCGCIGL_01285'","Skluy_42.2.3:3",-0.441408773,-0.355713456,-0.633776745,-0.397140433,-0.172043136,-0.361038366,-0.202132538,-0.243332809,-1.238079783,-1.648427233,-1.602162542,-1.598449799,0.491809422,0.385387222,0.418686288,0.526831322
"186","'PCCGCIGL_01285'","Skluy_37.1.20:20",0.035905095,-0.150421513,-0.01287265,-0.087982973,-0.036366894,-0.180391694,-0.164250606,-0.101191494,0.575639467,0.360688188,0.22802823,0.529679577,-0.012464879,0.180972836,-0.186578581,0.095346008
"187","'PCCGCIGL_01285'","Skluy_669.1.1:1",-0.174052968,-0.217357539,0.148672981,0.306499644,-0.145063003,-0.02749993,-0.169996262,-0.075863288,0.131941022,0.41205913,0.443487288,0.150987651,-0.05005762,0.318140634,0.231409718,0.143120243
"188","'PCCGCIGL_07036'","Skluy_0.1.6:6",0.076868591,-0.067398744,0.044271515,-0.078800059,-0.034484761,-0.207606726,0.061819245,-0.224562985,0.530838376,0.485075784,0.429451619,0.327593797,0.008807447,-0.100131842,0.058481404,0.039981434
"189","'PCCGCIGL_00584'","Skluy_105.1.6:6",0.49066342,0.423861461,0.521087433,0.512918815,0.257205868,0.283328324,0.103442758,0.443791428,0.507531043,0.506503618,0.573301283,0.475437429,0.013350424,-0.22308606,-0.062324229,-0.036131134
"190","'PCCGCIGL_02732'","Skluy_88.1.18:18",-0.199063953,0.123454852,-0.010251608,-0.020276263,0.267594934,0.484033076,0.35932942,0.372962066,-0.060049974,-0.150864265,-0.136248431,0.069917378,-0.138484026,-0.165930752,-0.135884207,-0.227230554
"191","'PCCGCIGL_08195'","Skluy_159.2.7:7",0.21767705,0.491454884,0.343093428,0.375904005,0.151451501,0.360919103,0.071790244,0.160528674,0.241298926,0.500554696,0.472667278,0.464166984,-0.521267612,-0.216786728,-0.405115816,-0.264408796
"192","'PCCGCIGL_03531'","Skluy_18.2.7:7",0.290022176,0.278720093,0.156415073,0.216053515,-0.260259697,-0.300277062,0.018109593,-0.0958187,-0.612040898,-0.722141954,-0.427507405,-0.670927898,0.097016929,0.236626542,0.136539778,0.233832396
"193","'PCCGCIGL_06930'","Skluy_32.2.12:12",0.069150801,-0.074154943,-0.022965664,0.643507912,-1.133821122,-1.087068122,-0.747995752,-0.837811804,-0.248933975,-0.532147215,-1.061912829,0.776643288,0.035021611,0.525812939,0.526574079,0.082544655
"194","'PCCGCIGL_05721'","Skluy_62.6.7:7",0.018336429,0.085804994,-0.02528551,0.184945025,0.313711614,0.247593033,0.310442806,0.30982359,0.425053969,0.33129275,0.236017104,0.237862795,0.081892046,0.282061184,0.225680535,0.247699254
"195","'PCCGCIGL_02070'","Skluy_19.1.3:3",-0.081554916,-0.289134108,-0.024090849,0.106814374,0.065214844,0.185075617,0.047468185,-0.088815585,-0.382747947,-0.298896783,-0.609249107,-0.507103627,0.296732409,0.24674292,0.211847448,0.114805386
"196","'PCCGCIGL_04779'","Skluy_103.2.3:3",-0.164910392,-0.318954939,-0.410290558,-0.326011858,-0.49500286,-0.391398455,-0.341609617,-0.376625502,0.469455665,0.467960745,0.676369521,0.605981026,0.426508221,0.319813741,0.246538961,0.224738125
"197","'PCCGCIGL_04588'","Skluy_2.10.10:10",0.486292688,0.67343437,0.48420412,0.610307612,0.053530459,0.247909736,0.075637141,0.067654351,0.257531697,0.299807984,0.233843294,0.318973105,-0.134949612,0.127372867,-0.092094318,0.130082408
"198","'PCCGCIGL_07308'","Skluy_36.1.16:16",0.199174755,-0.036105746,0.400157548,0.337887159,-0.033152651,-0.107997965,-0.023452132,-0.166805044,0.834083886,0.700311523,0.658418414,0.562543572,0.106912825,0.078495349,-0.162982712,-0.024270443
"199","'PCCGCIGL_07496'","Skluy_6.6.1:1",-0.012475214,0.034380396,-0.136311327,0.04826114,-0.185788229,-0.059425887,-0.177505901,-0.094092028,0.416999244,0.442944597,0.516131557,0.51564992,-0.204079313,-0.243303076,-0.222810665,-0.226409581
"200","'PCCGCIGL_01886'","Skluy_28.3.7:7",-0.578467447,-0.492987578,-0.935316813,-0.958619755,-0.116254985,-0.66229806,-0.453442482,-0.67223458,-0.596044226,-1.455774459,-1.316546117,-1.024115527,-0.673904729,-0.636059572,-0.689344249,-0.481566359
"201","'PCCGCIGL_01886'","Skluy_45.3.31:31",0.337893791,0.336486914,0.38717701,-0.038078057,3.819017935,3.30867804,3.326051771,3.612061228,1.927767465,1.932271025,2.031200684,0.683964127,-1.003540687,-0.358761855,-1.215333376,-1.364626479
"202","'PCCGCIGL_01886'","Skluy_28.3.9:9",0.073797989,0.053950646,0.01657561,0.115436715,0.099086259,0.170986559,-0.054797569,0.010450982,-0.107361364,0.014784124,-0.109131306,-0.066602183,-0.06952222,-0.023599791,-0.296719339,-0.137264808
"203","'PCCGCIGL_06510'","Skluy_40.4.10:10",0.108384864,0.334683916,0.23175796,0.089081048,0.673866534,0.427757229,0.510583423,0.292751458,-0.3993344,-0.100961615,-0.070414556,-0.048180822,0.231949156,0.01236476,0.192800496,0.387645578
"204","'PCCGCIGL_06863'","Skluy_24.3.3:3",-1.432702615,-1.395270171,-1.320009277,-1.470026481,-1.810834263,-1.676117167,-1.85866391,-1.811096168,-1.665985583,-1.430906745,-1.480666248,-1.266855156,-1.230984165,-1.528458308,-1.248669305,-1.448542761
"205","'PCCGCIGL_03813'","Skluy_33.4.23:23",-2.834645953,-2.957497909,-2.982629793,-2.91114319,-1.052259589,-0.88991042,-1.145503529,-0.803155065,-0.558088155,-0.51213706,-0.365548709,-0.149338878,-0.627042015,-1.138633076,0.224958658,-0.97797606
"206","'PCCGCIGL_03813'","Skluy_3.3.14:14",-0.046327147,0.1127326,-0.01911027,-0.034464324,0.353384908,0.269320067,0.300283607,0.119446488,0.478068588,0.095326989,0.141012122,0.148970583,-0.370167369,0.050452461,0.003488202,-0.0814256
"207","'PCCGCIGL_02245'","Skluy_72.2.15:15",0.132875978,0.165534166,-0.426569,-0.481254322,-0.906925818,-0.910873124,-0.777660431,-0.866088988,0.082608097,-0.49440398,-0.439373285,-0.206170712,0.0450273,0.144576368,-0.334834785,-0.078402239
